index,id,title,overview,vote_count,poster_path
16422,20139,The Children's Hour,falsely accused lesbian relationship based on play or musical teacher black and white lgbt rumor all girls school libel suit Drama AudreyHepburn ShirleyMacLaine JamesGarner MiriamHopkins FayBainter WilliamWyler,281.0,/goyEWixvULM2IRN4KsKibyrJE4J.jpg
16427,6,Judgment Night,chicago illinois drug dealer escape one night boxing Action Crime Thriller EmilioEstevez CubaGoodingJr. DenisLeary StephenDorff JeremyPiven StephenHopkins,275.0,/rYFAvSPlQUCebayLcxyK79yvtvV.jpg
16429,265016,Extraterrestrial,cabin engagement woods alien drugs police officer nobody believes Horror Science Fiction BrittanyAllen MelaniePapalia JesseMoss AnjaSavcic SeanRogerson ColinMinihan,431.0,/mmiG916iIh6w378qBjRfTonqOWb.jpg
16437,29845,A Woman Under the Influence,mental breakdown unfaithfulness los angeles california Drama PeterFalk GenaRowlands FredDraper LadyRowlands KatherineCassavetes JohnCassavetes,377.0,/6EJ4JoTxnH1QmGTE9pPzgtW1cLW.jpg
16439,244539,Infinitely Polar Bear,semi autobiographical woman director bipolar absent parent bipolar disorder Drama Comedy MarkRuffalo ZoeSaldaña ImogeneWolodarsky AshleyAufderheide WallaceWolodarsky MayaForbes,331.0,/knQuQkoqNLXKvdwcjgGpY1gzmJa.jpg
16445,9104,Buffalo Soldiers,germany berlin wall corruption based on novel or book junkie black market heroin investigation army base murder dark comedy colonel drugs military police rogue 1980s Drama Comedy War Crime Thriller JoaquinPhoenix EdHarris ScottGlenn AnnaPaquin ElizabethMcGovern GregorJordan,254.0,/qNl4T8xxC0xDeX8JFJVCBzH4Kg8.jpg
16448,253161,Madame Bovary,based on novel or book period drama social status extramarital affair woman director 19th century Drama MiaWasikowska RhysIfans EzraMiller LoganMarshall Green SophieBarthes,375.0,/jW0CRLVYOQm0HOh6fZXnW2JKxwF.jpg
16452,306947,The Invitation,suicide husband wife relationship lantern paranoia suspicion cult deception conspiracy psychological thriller stabbing woman director reunited friends dinner party lunatic death cult Thriller Horror LoganMarshall Green TammyBlanchard EmayatzyCorinealdi MichielHuisman KarynKusama,2272.0,/4gxZW8AHg9kIOh5BgaSrq5gO1KB.jpg
16458,37719,A Night at the Opera,opera cross dressing Comedy Music GrouchoMarx ChicoMarx HarpoMarx KittyCarlisle AllanJones EdmundGoulding,395.0,/A4YDGfJwaG7aMxDVrVJsOHJ7ufK.jpg
16468,653744,Sergio, Drama WagnerMoura AnadeArmas GarretDillahunt WillDalton BradleyWhitford GregBarker,281.0,/tABtj9BwYVDCM69h7AK38MDgw64.jpg
16472,823461,Good on Paper, Comedy Romance IlizaShlesinger RyanHansen MargaretCho RebeccaRittenhouse MattMcGorry KimmyGatewood,257.0,/hkU2FQNWUEQFgLrDGrpZQ7Y17zx.jpg
16494,6488,Arachnophobia,small town spider animal attack outbreak creature exterminator spider bite creature feature spider queen invasive species arachnophobia animal horror spider general Comedy Horror JeffDaniels HarleyJaneKozak JohnGoodman JulianSands BrianMcNamara FrankMarshall,1159.0,/lHjpwv1Yv2RcGcTQb4Lc1cKw1y9.jpg
16501,6641,Love and Other Disasters,london england screenplay new love lifestyle vernissage fashion journal lover lovers arts relation make a match fashion photographer woman between two men pretended love relationship fashion extramarital affair gay Comedy Romance BrittanyMurphy MatthewRhys SantiagoCabrera CatherineTate JamieSives AlekKeshishian,278.0,/A0bXqv83sOVBnDyFGQCDeEWb0Os.jpg
16502,323262,Holidays,holiday halloween darkness midnight anthology easter woman director holiday season Comedy Horror HarleyQuinnSmith LorenzaIzzo SethGreen ClareGrant RuthBradley KevinSmith,428.0,/kHxGhrihg65laH5sDt9d0w7Ly8e.jpg
16510,512263,Honey Boy,vietnam veteran rehabilitation motel clown childhood trauma drug rehabilitation drug use alcoholic child star alcoholic father child smoking autobiographical woman director child actor alcohol problems abusive father family problems child protagonist irresponsible parent father son relationship Drama ShiaLaBeouf LucasHedges NoahJupe ByronBowers LauraSanGiacomo AlmaHar'el,587.0,/3BZ2rBn31kWER45ZMj7OTe9keMm.jpg
16513,9270,Brick,california lone wolf leave high school disappearance whodunit call neo noir teenager Drama Mystery JosephGordon Levitt EmiliedeRavin NoraZehetner LukasHaas RianJohnson,1042.0,/5WVk8JpNIxepn4fpZzQeCumkOL5.jpg
16514,364067,A Very Murray Christmas,holiday woman director christmas Comedy Music TV Movie BillMurray PaulShaffer MichaelCera GeorgeClooney MileyCyrus SofiaCoppola,361.0,/2ir2DjNNXmMePsyc4inFa8oI23r.jpg
16515,10874,Muppet Treasure Island,island pirate gang puppet treasure hunt puppetry Action Comedy Music Family Adventure Romance TimCurry BillyConnolly JenniferSaunders KevinBishop DaveGoelz BrianHenson,320.0,/k4KW2CUkzDKaCy4H4cS02cO8gvV.jpg
16521,36355,Flipper,dolphin florida florida keys summer Adventure Family ElijahWood PaulHogan JonathanBanks RobertDeacon ChelseaField AlanShapiro,264.0,/kbsePEyGVpbf3R3vn7yLVnB2lTO.jpg
16528,39227,When in Rome,rome italy summer twins fashion summer job Action Adventure Comedy Drama Family Romance AshleyOlsen Mary KateOlsen LeslieDanon JulianStone StevePurcell,286.0,/jjnk4BLLtvMI1eDzqTTqd6BGeFK.jpg
16530,12277,Undercover Brother,usa president double life undercover intelligence satire partner parody interracial relationship blaxploitation cinema spoof racism world domination duringcreditsstinger Action Comedy EddieGriffin ChrisKattan DeniseRichards AunjanueEllis ChiMcBride MalcolmD.Lee,311.0,/93RGRbodTcLYbkTXbx4QhvRqZUZ.jpg
16531,482981,Wild Rose,country music glasgow scotland nashville tennessee Music Comedy Drama JessieBuckley JulieWalters SophieOkonedo JamieSives JamesHarkness TomHarper,254.0,/79THplH9WM7y3gRPYM4dcC0IRPw.jpg
16536,13435,Antwone Fisher,u.s. navy biography Drama Romance DenzelWashington DerekLuke MalcolmDavidKelley JoyBryant SalliRichardson DenzelWashington,392.0,/j9lCK1aFXqMO3hzhGiqCNU8coIX.jpg
16551,25284,The Last Seduction,femme fatale money drugs loan shark neo noir erotic thriller Thriller Crime Romance Drama LindaFiorentino BillPullman PeterBerg J.T.Walsh BillNunn JohnDahl,283.0,/kK8IiJDkz2Tv6DwaK60vJVHKH85.jpg
16552,8998,Friends with Money,midlife crisis marriage money maid divorce fashion woman director Comedy Drama Romance JenniferAniston JoanCusack CatherineKeener FrancesMcDormand JasonIsaacs NicoleHolofcener,509.0,/hJmfZ1b6ZzT4bORo4f2FyWbkgAx.jpg
16559,24807,Mr. Deeds Goes to Town,new york city newspaper small town postcard money lawyer reporter black and white vermont heir tuba tuba player damsel in distress Comedy Drama Romance GaryCooper JeanArthur GeorgeBancroft LionelStander DouglassDumbrille FrankCapra,266.0,/9xBuHtiB4CwtEciWdUd28VvhkJO.jpg
16562,11234,The Omega Man,post apocalyptic future dystopia survivalist last man on earth plague Science Fiction Action CharltonHeston AnthonyZerbe RosalindCash PaulKoslo EricLaneuville BorisSagal,451.0,/pmtth3IKZnFevbDZAK1Whpxwxqq.jpg
16564,334522,Alone in Berlin,berlin germany based on novel or book world war ii 1940s War Thriller Drama EmmaThompson BrendanGleeson DanielBrühl MikaelPersbrandt KatharinaSchüttler VincentPerez,337.0,/8BuRgEY3dMw8usxelybUS1K3NMd.jpg
16567,8818,Evita,prostitute narration buenos aires argentina musical based on play or musical deification perónism argentinean president rise to power 1940s 1950s History Drama Music Madonna AntonioBanderas JonathanPryce JimmyNail VictoriaSus AlanParker,426.0,/mVdQatilUGMtB6sV4FXA7O473UD.jpg
16571,343173,The Rezort,resort zombie zombie apocalypse Horror DougrayScott JessicaDeGouw MartinMcCann ElenRhys JassaAhluwalia SteveBarker,327.0,/oXeDhUJaOxUs1n6fHRhWVuuVBju.jpg
16583,2144,One Night at McCool's,neo noir Comedy Crime MattDillon LivTyler MichaelDouglas PaulReiser RebaMcEntire HaraldZwart,280.0,/uGx1MdP4m4nurfB0HAwahaHMIU3.jpg
16591,10569,Small Time Crooks,bank restaurant bank robber wife pizzeria pizza keks bank robbery hoodlum Comedy Crime WoodyAllen TraceyUllman MichaelRapaport TonyDarrow JonLovitz WoodyAllen,546.0,/eIJRFZFDmh0xXPlKt3WwN5fiSLe.jpg
16594,10414,The Mighty Ducks,sports ice hockey the big game minneapolis kids’ sports team Comedy Family Drama EmilioEstevez JossAckland LaneSmith HeidiKling JosefSommer StephenHerek,710.0,/zxaCHxKDFNi6frh1Q0dj19L216o.jpg
16603,83564,La luna,moon tradition coming of age discovery short film Animation Family TonyFucile KristaSheffler PhilSheridan EnricoCasarosa,706.0,/5dG0forPwfYMoL9hGzNvjgDgasl.jpg
16611,11018,Year of the Dragon,chinatown heroin drug smuggling chinese mafia cop Action Crime Drama Thriller MickeyRourke JohnLone Ariane LeonardTermo RaymondJ.Barry MichaelCimino,337.0,/jdnGXZE2Ty2OcRGFwDZRpglODrp.jpg
16612,339792,David Brent: Life on the Road,office tour bus cringe Comedy Music RickyGervais BenBailey Smith RebeccaGethings JoHartley RickyGervais,302.0,/lhUKeZj7VlWAtavAzTLwClDWSpI.jpg
16625,167810,Lost River,gas station psychopath demolition surrealism curse lost city rural area house of horrors desolation neo noir Fantasy Thriller Drama ChristinaHendricks IainDeCaestecker SaoirseRonan EvaMendes MattSmith RyanGosling,534.0,/paG0O9cVcoQcXpNG8Nf0AnL7VWE.jpg
16640,11356,The Odd Couple,new york city roommate male friendship based on play or musical obsessive compulsive disorder poker game divorced man 1960s eccentric man neat freak messy apartment sports journalism Comedy JackLemmon WalterMatthau JohnFiedler HerbEdelman DavidSheiner GeneSaks,469.0,/d3dKPpzEi7WfgmoMnMwWyQnd2ja.jpg
16641,36968,Life-Size,american football sorcery single father doll death of mother toy comes to life TV Movie Family Comedy Fantasy LindsayLohan TyraBanks JereBurns AnneMarieDeLuise GarwinSanford MarkRosman,340.0,/52ZLTvJJ3JZu8wmmOMizuNc4r7a.jpg
16645,157847,Joe,child abuse prostitute based on novel or book brothel texas snake rain pedophilia tree bridge beer police wine fellatio truck woods murder dog fighting cigar smoking underage drinking facial scar alcoholic ex con grocery store shot search for dog dirt road assaulting an officer gallon of water Drama NicolasCage TyeSheridan RonnieGeneBlevins SueRock HeatherKafka DavidGordonGreen,822.0,/a8EEolKLUreFiginkPGWFpV5qd.jpg
16646,627463,The Assistant,movie business corporate world employer employee relationship personal assistant woman director abuse of power me too workplace culture Drama JuliaGarner MatthewMacfadyen MakenzieLeigh KristineFroseth JonnyOrsini KittyGreen,346.0,/zJpJkVgezsR7dp6KQwyxtGIAOZv.jpg
16651,18030,Kiss Me Deadly,film noir hitchhiker beach house mike hammer convertable Mystery Thriller Crime RalphMeeker AlbertDekker PaulStewart JuanoHernández WesleyAddy RobertAldrich,305.0,/z7me91nrpWLHY1mZOB2v20cK0zY.jpg
16658,78698,Big Miracle,whale based on true story alaska reporter aftercreditsstinger duringcreditsstinger greenpeace animal protection Adventure Drama Romance DrewBarrymore JohnKrasinski KristenBell VinessaShaw DermotMulroney KenKwapis,427.0,/hqdrgC5oHK06DDaAlulReUC7Nog.jpg
16659,30238,Earthlings,hidden camera animal attack horror animal rights gore torture animal abuse animal cruelty veganism animal torture extreme violence shockumentary speciesism Documentary JoaquinPhoenix ShaunMonson,265.0,/vwVvVeXc8AIhhWUago0uwM3eSmA.jpg
16666,29437,Rabid,vampire montreal canada motorcycle crash murder motorcycle surgery rabies accident vampiress (female vampire) Horror Science Fiction MarilynChambers FrankMoore JoeSilver HowardRyshpan PatriciaGage DavidCronenberg,389.0,/jSiyTQZ9AdOOMiMS9gOfOddM78a.jpg
16667,10435,Chaplin,success biography politics based on true story escape family hollywoodland mccarthyism 1920s early 1900s Drama RobertDowneyJr. GeraldineChaplin PaulRhys JohnThaw MoiraKelly RichardAttenborough,883.0,/Aeltt5tl02zrEj4GoMynHc94lWG.jpg
16674,10894,May,difficult childhood murder loneliness artificial Comedy Drama Horror AngelaBettis JeremySisto AnnaFaris JamesDuval NicholeHiltz LuckyMcKee,496.0,/oFXhJYTax1cnNtgvLdKlXuYiWPV.jpg
16681,11040,Little Big Man,based on novel or book indian territory fight settler native american orphan cheyenne george armstrong custer 19th century Adventure Western Comedy Drama DustinHoffman FayeDunaway ChiefDanGeorge MartinBalsam RichardMulligan ArthurPenn,488.0,/pLvUVqadEI9cPrRlTru6ee71EWU.jpg
16683,2084,Birthday Girl,robbery mail order bride bank clerk Comedy Crime Thriller NicoleKidman BenChaplin VincentCassel MathieuKassovitz KateLynnEvans JezButterworth,334.0,/rWJx5xe9JCyEi0Bl7iRHkxOUwGD.jpg
16685,9061,Just Cause,rape black people based on novel or book florida small town professor harvard university innocence revenge serial killer Action Drama Mystery Thriller SeanConnery LaurenceFishburne BlairUnderwood KateCapshaw RubyDee ArneGlimcher,423.0,/z8WqDIUC00TPX6U24ah0C7IMEKf.jpg
16688,5683,Pee-wee's Big Adventure,prenzlauer berg bicycle dark comedy tour guide man child stolen bicycle alamo truck driver road movie bull riding san antonio texas heroes journey Comedy Adventure PaulReubens ElizabethDaily MarkHolton DianeSalinger JuddOmen TimBurton,652.0,/2PT1qTPkD3UvP9zZ2EqZkDNyJl1.jpg
16689,6058,The Patriot, Action Thriller StevenSeagal GailardSartain SilasWeirMitchell CamillaBelle DanBeene DeanSemler,334.0,/v3fn2mDOGUNL5uEn4A26LccxSVY.jpg
16690,2752,40 Days and 40 Nights,celibacy sex addiction laundromat rape of a male break up commitment sex comedy vow of celibacy Comedy Romance JoshHartnett ShannynSossamon PauloCostanzo VinessaShaw MaggieGyllenhaal MichaelLehmann,973.0,/8bs30y2UzytXglgG6SLpP3N920J.jpg
16692,316002,Accidental Love,one night stand romantic comedy accidental love Romance Comedy JakeGyllenhaal JessicaBiel JamesMarsden CatherineKeener PaulReubens DavidO.Russell,277.0,/znPsDmQVKW0BuBnaErIAPo49X3i.jpg
16698,507,Killing Zoe,paris france prostitute robbery drug abuse aids bank jazz hostage night life kidnapping vault junkie bank robber heroin friendship murder drugs bank robbery illegal prostitution hoodlum Action Crime Drama Thriller EricStoltz JulieDelpy Jean HuguesAnglade TaiThai RogerAvary,284.0,/A1cZkolZes5KpK09j2betl8Fhiu.jpg
16700,18573,House of Wax,new york city mask wheelchair guillotine remake laboratory morgue wax museum disfigured face psychotronic sculptor wax proto slasher early 1900s waxwork Horror Mystery VincentPrice FrankLovejoy PhyllisKirk CarolynJones PaulPicerni AndrédeToth,267.0,/5Di30K5NzAtYMjBSAABwgZHV0Ro.jpg
16702,12412,Miracle at St. Anna,black people world war ii village soldier partisan tuscany italy Drama War DerekLuke MichaelEaly LazAlonso OmarBensonMiller PierfrancescoFavino SpikeLee,311.0,/7PqmgaQBuD0Zp9pDIkkEjkhCJUj.jpg
16704,97690,We Are Legion: The Story of the Hacktivists,hacker cyber hacking anonymous hacktivist group anti capitalism anti globalization anti authority activism Documentary Anon2World Anonyops JulianAssange AaronBarr BarrettBrown BrianKnappenberger,274.0,/ji1fJ4NIoDrNUkBJ4JQP8lD3I9x.jpg
16706,19200,Shadows and Fog,vigilante serial killer Thriller Comedy WoodyAllen KathyBates JohnCusack MiaFarrow JodieFoster WoodyAllen,305.0,/5q7ibBZO5uKhkdP9Eeqrc6ypF5u.jpg
16716,16229,Prozac Nation,based on novel or book depression harvard university borderline personality disorder based on true story writer therapy mental illness young adult 1990s degradation of lifestyle lou reed Drama Romance ChristinaRicci JasonBiggs AnneHeche MichelleWilliams JonathanRhysMeyers ErikSkjoldbjærg,251.0,/4dyCS0BnkZlAw1dBJZFxdQ2fJBT.jpg
16723,34106,You Can't Take It with You,harmonica monopoly tycoon house love friends based on play or musical eccentric secretary free spirit black and white rich snob stenographer eccentric family Comedy Drama Romance JeanArthur JamesStewart LionelBarrymore EdwardArnold MischaAuer FrankCapra,316.0,/9JltqbDyWstYW6gnvqDO6L5bOrx.jpg
16733,48289,The Debt,beach mossad secret agent insane asylum lye syringe lost of friend Drama Thriller HelenMirren TomWilkinson SamWorthington CiaránHinds JessicaChastain JohnMadden,753.0,/6SL1UiUmIi7JNO1U9pFdO748Unz.jpg
16737,300667,3 Generations,single mother gender roles lgbt woman director gender transition Comedy Drama ElleFanning SusanSarandon NaomiWatts TateDonovan MariaDizzia GabyDellal,410.0,/A40ko85pS3yrkzeYVuVKB8Xbjjq.jpg
16745,449749,The Leisure Seeker,florida dementia alzheimer's disease road trip teacher winnebago extramarital affair elderly couple recreational vehicle elderly Drama Romance Adventure HelenMirren DonaldSutherland ChristianMcKay JanelMoloney DanaIvey PaoloVirzì,419.0,/1IOnJzgbgVj85vDEIf1fPmCQ7KP.jpg
16755,228108,The Road Within,parent child relationship road trip tourette syndrome woman director cremation Comedy Drama RobertSheehan DevPatel ZoëKravitz RobertPatrick KyraSedgwick GrenWells,324.0,/1lkp87orcl6IjrdJJTJPnY2gEoc.jpg
16764,584,2 Fast 2 Furious,miami florida car race sports car undercover street race los angeles california demolition derby Action Crime Thriller PaulWalker TyreseGibson EvaMendes Ludacris ColeHauser JohnSingleton,6372.0,/6nDZExrDKIXvSAghsFKVFRVJuSf.jpg
16768,28971,Limelight,clown ballet dancer black and white Drama Music Romance CharlieChaplin ClaireBloom NigelBruce BusterKeaton SydneyChaplin CharlieChaplin,415.0,/vwGcQS0pe4AXh0rfbhQ8RN23mw1.jpg
16781,340101,Their Finest,based on novel or book world war ii filmmaking war propaganda woman director london blitz 1940s Romance War Drama GemmaArterton SamClaflin BillNighy JackHuston HelenMcCrory LoneScherfig,363.0,/tF0dhJfxzOjvkybJVfNPuuj5ClH.jpg
16796,9750,Balls of Fury,german democratic republic fbi olympic games talent career ping pong child prodigy sports rivalry humiliation hoodlum Comedy Crime DanFogler ChristopherWalken GeorgeLopez MaggieQ JamesHong RobertBenGarant,444.0,/obrDHxgyGcrbCpKbfsqOICeYy7S.jpg
16803,12151,Ruthless People,ransom lover (female) kidnapping businessman dark comedy santa monica california Comedy DannyDeVito BetteMidler JudgeReinhold HelenSlater AnitaMorris JerryZucker,324.0,/fA3f8bsXoVbIALq4EdiAwptF1ws.jpg
16813,309299,Experimenter,experiment psychology biography controversy breaking the fourth wall Drama History PeterSarsgaard WinonaRyder JimGaffigan EdoardoBallerini JohnPalladino MichaelAlmereyda,402.0,/bcVhkScQvO4QH5rqOkZwXJo1K99.jpg
16814,440918,Teen Spirit,musician singer teenage girl Music Drama ElleFanning ZlatkoBurić RebeccaHall AgnieszkaGrochowska MillieBrady MaxMinghella,278.0,/aFPqJZ9vOcH7QroNxXV5wefX2qe.jpg
16819,123105,The Bay,parasite found footage cautionary tale multiple organisms Horror Science Fiction Thriller KristenConnolly WillRogers MichaelBeasley ChristopherDenham KennyAlfonso BarryLevinson,635.0,/fnmYgr4AOOE09zKa7omPW1FWT8K.jpg
16827,16391,Black Narcissus,himalaya mountain range nun based on novel or book mountain forbidden love india bengal Drama DeborahKerr DavidFarrar FloraRobson KathleenByron Sabu EmericPressburger,368.0,/93VKekQFOkIyQsPzmv2gVpNLtEZ.jpg
16842,2058,Addicted to Love,new york city jealousy love revenge astronomer break up Comedy Romance MegRyan MatthewBroderick KellyPreston TchékyKaryo MaureenStapleton GriffinDunne,349.0,/sRfuSc6E9GvVaOHdPv4vG3ywfMw.jpg
16849,489930,Blindspotting, Comedy Drama DaveedDiggs RafaelCasal JaninaGavankar JasmineCephasJones EthanEmbry CarlosLópezEstrada,553.0,/x4DRZfTqOlmzNWAvy4vcKWkgEGL.jpg
16863,14456,Shrooms,mushroom forest murder drugs ireland Horror Mystery LindseyHaun JackHuston MaxKasch MayaHazen AliceGreczyn PaddyBreathnach,330.0,/pU4lcKfjf0U8pM036FHyoVGLev7.jpg
16867,283601,Galveston,based on novel or book hurricane motel hitman laundry Thriller BenFoster ElleFanning BeauBridges LiliReinhart AdeperoOduye MélanieLaurent,444.0,/q4oJPtd6ilux9NU9wXomTWBI90B.jpg
16868,396,Who's Afraid of Virginia Woolf?,alcohol adultery professor married couple black humor son guest campus based on play or musical new england one night marital tensions Drama ElizabethTaylor RichardBurton GeorgeSegal SandyDennis AgnesFlanagan MikeNichols,671.0,/wF7ihB5V5gSm6zxjv3ZhHOpgREI.jpg
16877,3080,Top Hat,venice italy london england dancing dance musical tap dancing stage show fashion designer based on play or musical mistaken identity singing black and white fashion valet rapier song and dance Comedy Music Romance FredAstaire GingerRogers EdwardEverettHorton ErikRhodes EricBlore MarkSandrich,250.0,/qoPBiN6PBs2NsP7BNOJGCnmwruG.jpg
16880,11858,Renaissance Man,vietnam veteran commercial advertising expert soldier unemployment woman director teachers and students Comedy Drama DannyDeVito GregoryHines JamesRemar EdBegleyJr. LilloBrancato PennyMarshall,252.0,/iPRtaSfN8gNWFclgrcg5oD3V41i.jpg
16887,1623,Brubaker,prison undercover liberation of prisoners arkansas prison warden based on true story prison brutality abuse 1960s prison farm prisoner abuse Crime Drama RobertRedford YaphetKotto JaneAlexander MurrayHamilton DavidKeith StuartRosenberg,388.0,/r4rYu81u0Hmww8ybp7f5i8Oy9kJ.jpg
16895,18900,In Cold Blood,murder true crime farmer Crime Drama RobertBlake ScottWilson JohnForsythe PaulStewart GeraldS.O'Loughlin RichardBrooks,303.0,/fGb7FcT1qhXMJYMLVTEjCrA0t9s.jpg
16901,13929,Geri's Game,chess eyeglasses park false teeth dentures elderly man leaf short film Animation Family BobPeterson JanPinkava,1002.0,/8PdCk3T9EkcKniUviDogWFCXx28.jpg
16908,631,Sunrise: A Song of Two Humans,love triangle adultery lake country life indian summer  pig marriage crisis rural area redemption storm silent film farmer troubled marriage german expressionism Drama Romance GeorgeO’Brien JanetGaynor MargaretLivingston BodilRosing J.FarrellMacDonald F.W.Murnau,664.0,/oj8ZW8jKXBSs8F1e5iWsTUeXSJW.jpg
16919,14359,Doubt,sexual abuse wine janitor singing pedophile gossip compassion tolerance 1960s Drama MerylStreep PhilipSeymourHoffman AmyAdams ViolaDavis AliceDrummond JohnPatrickShanley,1463.0,/9lypT2ghNuUPYVJf66oe4fKvUqI.jpg
16922,13932,Jack-Jack Attack,fire baby hero babysitter transformation classical music cartoon superhero machine short film Adventure Animation Family Bret'Brook'Parker BudLuckey EliFucile JasonLee BradBird,828.0,/30J7SeySVn7pm84x3vejZpenH5M.jpg
16925,2196,Death at a Funeral,sibling relationship farewell age difference parent child relationship sadness coffin funeral gathering surprise lsd studies hallucinogen dark comedy drug trip cult film arrogance female corpse Comedy Drama MatthewMacfadyen KeeleyHawes AndyNyman EwenBremner DaisyDonovan FrankOz,1469.0,/xyTxrJnjbSJQzcbKIP6S1uqLuxy.jpg
16929,146015,The Double,suicide based on novel or book depression cemetery office subway paranoia dystopia surrealism look alike co workers relationship doppelgänger double elevator phone call neo noir Thriller Drama JesseEisenberg MiaWasikowska WallaceShawn YasminPaige NoahTaylor RichardAyoade,844.0,/2n1jTbtdyJtjx5GgJzvvgclznUC.jpg
16930,401546,The Dinner, Drama Thriller Mystery RichardGere LauraLinney SteveCoogan RebeccaHall ChloëSevigny OrenMoverman,252.0,/8rhlkQo3fqPlC9MH8wOHCu4XQjN.jpg
16936,27902,Love Wrecked,beach island rock star shipwreck celebrity stranded teenage crush marooned resort teen movie lying Family Romance AmandaBynes ChrisCarmack FredWillard Jamie LynnSigler RandalKleiser,437.0,/raMhrOU9yna7hiVjuk0zAI2y6Yv.jpg
16937,11630,3 Men and a Little Lady,london england marriage proposal daughter Family Comedy TomSelleck SteveGuttenberg TedDanson NancyTravis RobinWeisman EmileArdolino,450.0,/4VWWEnhX0zddRKwZWGtIdDcV5U7.jpg
16938,11515,Goya's Ghosts,rape heresy religion and supernatural napoleon bonaparte loss unwillingly pregnant muse 18th century fictional biography spanish inquisition fictionalized history Drama JavierBardem NataliePortman StellanSkarsgård RandyQuaid JoséLuisGómez MilošForman,410.0,/tyZhS8kA07oU5fO3ruamJkgAC0M.jpg
16939,114750,Dear White People,satire controversy political correctness free speech post racial america ivy league college race relations college girls us student union college in united states Drama Romance BrittanyCurran PeterSyvertsen KyleGallner TessaThompson KateGaulke JustinSimien,413.0,/jH3851P2DjjnBsrjphbR1CWRzm6.jpg
16943,11305,Mystery Train,hotel room memphis tennessee cheap hotel intertwined lives episodic movie Comedy YoukiKudoh MasatoshiNagase Screamin'JayHawkins CinquéLee NicolettaBraschi JimJarmusch,360.0,/f11xq7dBGhz9UDc3dabldAGeXVH.jpg
16950,2436,Double Dragon,street gang martial arts mutant earthquake post apocalyptic future talisman vigilante arcade gang los angeles california based on video game ruins Action Adventure Comedy MarkDacascos ScottWolf RobertPatrick KristinaWagner JuliaNickson JamesYukich,262.0,/9ZTYSD8ZesYMKqLRbmVfZUW1FiE.jpg
16953,12614,Victor/Victoria,paris france cabaret remake cross dresser soprano 1930s lgbt interest Comedy Music Romance JulieAndrews JamesGarner RobertPreston LesleyAnnWarren AlexKarras BlakeEdwards,352.0,/u1aMgr6pcMJ486IgEXRY3YYsHIK.jpg
16965,1619,The Way of the Gun,gunslinger mexico hotel ransom mexican standoff kidnapping gangster sperm bank rags to riches surrogate mother money gunfight drifter criminal desert millionaire neo western Action Crime Drama Thriller RyanPhillippe BeniciodelToro JulietteLewis JamesCaan TayeDiggs ChristopherMcQuarrie,369.0,/wrjMMdgn1a4ChlaBmlzKnb78nr6.jpg
16967,16085,Funny Girl,comedian musical marriage divorce Comedy Drama Romance BarbraStreisand OmarSherif KayMedford AnneFrancis WalterPidgeon WilliamWyler,332.0,/rXFRIv35SgcmaUqRjmGniwSopRW.jpg
16974,10858,Nixon,washington dc usa usa president 1970s presidential election watergate scandal biography government historical figure richard nixon 1960s Drama History AnthonyHopkins JoanAllen PowersBoothe EdHarris BobHoskins OliverStone,291.0,/cz2MTGr2wpDZLirgV2rGHBdA2t3.jpg
16986,347945,Synchronicity, Thriller Mystery Science Fiction ChadMcKnight BrianneDavis AJBowen ScottPoythress MichaelIronside JacobGentry,316.0,/h7tiNyuUlvgZ2W5BR3ryWdOg3K8.jpg
16990,320588,"Hello, My Name Is Doris",new york city sexual fantasy eccentric co workers relationship older woman younger man relationship middle age motivational speaker socially awkward facebook Comedy Drama Romance SallyField MaxGreenfield BethBehrs StephenRoot NatashaLyonne MichaelShowalter,412.0,/iYRpTDqZgA3rsRh4EIkWHsMjAKd.jpg
16996,493099,RBG,biography supreme court woman director supreme court justice Documentary RuthBaderGinsburg JaneC.Ginsburg JamesStevenGinsburg NinaTotenberg ClaraSpera JulieCohen,253.0,/vIenhDe9DuvxODJOIpMjBheYlcS.jpg
17008,12192,Pathology,pathology student of medicine extortion drug use game cadaver perfect murder Crime Horror Thriller MiloVentimiglia AlyssaMilano MichaelWeston LaurenLeeSmith JohnnyWhitworth MarcSchölermann,393.0,/tK9DvIwAuX5AExgEZqLCnf7qy5k.jpg
17009,183,The Wizard,competition video game california brother utah nintendo on the road road movie Adventure Comedy Drama Family FredSavage LukeEdwards JennyLewis BeauBridges ChristianSlater ToddHolland,254.0,/dtgNNq3TBbpBX6RXHLt5gAMdwPV.jpg
17015,11542,Altered States,based on novel or book subconsciousness harvard university surreal ritual genetics magic mushroom drug trip drug use university drugs psychedelics metamorphosis sensory deprivation isolation tank deprivation chamber psychedelic quest for knowledge Horror Science Fiction Thriller WilliamHurt BlairBrown BobBalaban CharlesHaid ThaaoPenghlis KenRussell,528.0,/8BATrghiOSFOtcpg2j2hZSHm6pm.jpg
17018,10763,Dr. T & the Women,texas dallas texas ladies' man doctor gynecologist Comedy Drama Romance RichardGere HelenHunt FarrahFawcett LauraDern ShelleyLong RobertAltman,281.0,/rmvpXbJlqztcLr6FkbVQFkWxOAr.jpg
